# hostname: saiwaicho
# ngspice: ******
# gmin: 1e-12
# source: nfettrans.cir
# timestamp: 2026-01-23T21:26:08Z
time,v(ng),i(Vg_sense),i(Vd_sense),i(Vs_sense),i(Vb_sense)
5.05280000e-04,9.09504000e-01,1.07813442e-11,1.23708491e-05,1.23692655e-05,1.59433560e-09
5.06280000e-04,9.11304000e-01,1.07855124e-11,1.25022465e-05,1.25006592e-05,1.59814398e-09
5.07280000e-04,9.13104000e-01,1.07897301e-11,1.26342806e-05,1.26326895e-05,1.60185950e-09
5.08280000e-04,9.14904000e-01,1.07938193e-11,1.27669495e-05,1.27653548e-05,1.60548223e-09
5.09280000e-04,9.16704000e-01,1.07979589e-11,1.29002516e-05,1.28986533e-05,1.60901274e-09
5.10280000e-04,9.18504000e-01,1.08019709e-11,1.30341851e-05,1.30325834e-05,1.61245113e-09
5.11280000e-04,9.20304000e-01,1.08060344e-11,1.31687484e-05,1.31671434e-05,1.61579797e-09
5.12280000e-04,9.22104000e-01,1.08099711e-11,1.33039397e-05,1.33023314e-05,1.61905339e-09
5.13280000e-04,9.23904000e-01,1.08139603e-11,1.34397574e-05,1.34381460e-05,1.62221799e-09
5.14280000e-04,9.25704000e-01,1.08178235e-11,1.35761998e-05,1.35745853e-05,1.62529192e-09
5.15280000e-04,9.27504000e-01,1.08217401e-11,1.37132652e-05,1.37116478e-05,1.62827578e-09
5.16280000e-04,9.29304000e-01,1.08255317e-11,1.38509520e-05,1.38493317e-05,1.63116975e-09
5.17280000e-04,9.31104000e-01,1.08293775e-11,1.39892586e-05,1.39876354e-05,1.63397444e-09
5.18280000e-04,9.32904000e-01,1.08330991e-11,1.41281831e-05,1.41265573e-05,1.63669005e-09
5.19280000e-04,9.34704000e-01,1.08368758e-11,1.42677241e-05,1.42660956e-05,1.63931722e-09
5.20280000e-04,9.36504000e-01,1.08405292e-11,1.44078799e-05,1.44062489e-05,1.64185615e-09
5.21280000e-04,9.38304000e-01,1.08442384e-11,1.45486488e-05,1.45470153e-05,1.64430750e-09
5.22280000e-04,9.40104000e-01,1.08478252e-11,1.46900292e-05,1.46883934e-05,1.64667147e-09
5.23280000e-04,9.41904000e-01,1.08514686e-11,1.48320195e-05,1.48303814e-05,1.64894875e-09
5.24280000e-04,9.43704000e-01,1.08549904e-11,1.49746181e-05,1.49729778e-05,1.65113956e-09
5.25280000e-04,9.45504000e-01,1.08585696e-11,1.51178234e-05,1.51161810e-05,1.65324459e-09
5.26280000e-04,9.47304000e-01,1.08620280e-11,1.52616338e-05,1.52599894e-05,1.65526408e-09
5.27280000e-04,9.49104000e-01,1.08655446e-11,1.54060476e-05,1.54044013e-05,1.65719873e-09
5.28280000e-04,9.50904000e-01,1.08689410e-11,1.55510633e-05,1.55494151e-05,1.65904878e-09
5.29280000e-04,9.52704000e-01,1.08723964e-11,1.56966793e-05,1.56950294e-05,1.66081495e-09
5.30280000e-04,9.54504000e-01,1.08757324e-11,1.58428941e-05,1.58412425e-05,1.66249751e-09
5.31280000e-04,9.56304000e-01,1.08791282e-11,1.59897060e-05,1.59880527e-05,1.66409717e-09
5.32280000e-04,9.58104000e-01,1.08824053e-11,1.61371134e-05,1.61354587e-05,1.66561420e-09
5.33280000e-04,9.59904000e-01,1.08857428e-11,1.62851149e-05,1.62834587e-05,1.66704934e-09
5.34280000e-04,9.61704000e-01,1.08889623e-11,1.64337088e-05,1.64320513e-05,1.66840286e-09
5.35280000e-04,9.63504000e-01,1.08922430e-11,1.65828936e-05,1.65812348e-05,1.66967552e-09
5.36280000e-04,9.65304000e-01,1.08954063e-11,1.67326677e-05,1.67310077e-05,1.67086759e-09
5.37280000e-04,9.67104000e-01,1.08986315e-11,1.68830296e-05,1.68813685e-05,1.67197983e-09
5.38280000e-04,9.68904000e-01,1.09017401e-11,1.70339778e-05,1.70323157e-05,1.67301253e-09
5.39280000e-04,9.70704000e-01,1.09049112e-11,1.71855107e-05,1.71838476e-05,1.67396645e-09
5.40280000e-04,9.72504000e-01,1.09079663e-11,1.73376267e-05,1.73359628e-05,1.67484189e-09
5.41280000e-04,9.74304000e-01,1.09110845e-11,1.74903244e-05,1.74886597e-05,1.67563962e-09
5.42280000e-04,9.76104000e-01,1.09140874e-11,1.76436022e-05,1.76419368e-05,1.67635995e-09
5.43280000e-04,9.77904000e-01,1.09171540e-11,1.77974586e-05,1.77957925e-05,1.67700365e-09
5.44280000e-04,9.79704000e-01,1.09201059e-11,1.79518921e-05,1.79502254e-05,1.67757103e-09
5.45280000e-04,9.81504000e-01,1.09231222e-11,1.81069011e-05,1.81052340e-05,1.67806287e-09
5.46280000e-04,9.83304000e-01,1.09260244e-11,1.82624842e-05,1.82608166e-05,1.67847949e-09
5.47280000e-04,9.85104000e-01,1.09289916e-11,1.84186398e-05,1.84169719e-05,1.67882167e-09
5.48280000e-04,9.86904000e-01,1.09318452e-11,1.85753665e-05,1.85736983e-05,1.67908973e-09
5.49280000e-04,9.88704000e-01,1.09347644e-11,1.87326627e-05,1.87309943e-05,1.67928447e-09
5.50280000e-04,9.90504000e-01,1.09375706e-11,1.88905269e-05,1.88888584e-05,1.67940621e-09
5.51280000e-04,9.92304000e-01,1.09404430e-11,1.90489577e-05,1.90472891e-05,1.67945574e-09
5.52280000e-04,9.94104000e-01,1.09432030e-11,1.92079535e-05,1.92062850e-05,1.67943340e-09
5.53280000e-04,9.95904000e-01,1.09460296e-11,1.93675129e-05,1.93658445e-05,1.67933997e-09
5.54280000e-04,9.97704000e-01,1.09487445e-11,1.95276343e-05,1.95259661e-05,1.67917580e-09
5.55280000e-04,9.99504000e-01,1.09515265e-11,1.96883164e-05,1.96866484e-05,1.67894167e-09
5.56280000e-04,1.00130400e+00,1.09541972e-11,1.98495575e-05,1.98478898e-05,1.67863793e-09
5.57280000e-04,1.00310400e+00,1.09569357e-11,2.00113563e-05,2.00096890e-05,1.67826537e-09
5.58280000e-04,1.00490400e+00,1.09595634e-11,2.01737113e-05,2.01720444e-05,1.67782434e-09
5.59280000e-04,1.00670400e+00,1.09622593e-11,2.03366209e-05,2.03349546e-05,1.67731564e-09
5.60280000e-04,1.00850400e+00,1.09648449e-11,2.05000838e-05,2.04984180e-05,1.67673961e-09
5.61280000e-04,1.01030400e+00,1.09674993e-11,2.06640984e-05,2.06624333e-05,1.67609704e-09
5.62280000e-04,1.01210400e+00,1.09700439e-11,2.08286633e-05,2.08269989e-05,1.67538829e-09
5.63280000e-04,1.01390400e+00,1.09726578e-11,2.09937770e-05,2.09921134e-05,1.67461416e-09
5.64280000e-04,1.01570400e+00,1.09751623e-11,2.11594381e-05,2.11577753e-05,1.67377499e-09
5.65280000e-04,1.01750400e+00,1.09777365e-11,2.13256451e-05,2.13239832e-05,1.67287158e-09
5.66280000e-04,1.01930400e+00,1.09802020e-11,2.14923966e-05,2.14907357e-05,1.67190428e-09
5.67280000e-04,1.02110400e+00,1.09827375e-11,2.16596910e-05,2.16580312e-05,1.67087389e-09
5.68280000e-04,1.02290400e+00,1.09851647e-11,2.18275270e-05,2.18258682e-05,1.66978077e-09
5.69280000e-04,1.02470400e+00,1.09876625e-11,2.19959031e-05,2.19942455e-05,1.66862571e-09
5.70280000e-04,1.02650400e+00,1.09900524e-11,2.21648179e-05,2.21631614e-05,1.66740905e-09
5.71280000e-04,1.02830400e+00,1.09925133e-11,2.23342698e-05,2.23326147e-05,1.66613161e-09
5.72280000e-04,1.03010400e+00,1.09948667e-11,2.25042575e-05,2.25026037e-05,1.66479372e-09
5.73280000e-04,1.03190400e+00,1.09972915e-11,2.26747795e-05,2.26731271e-05,1.66339619e-09
5.74280000e-04,1.03370400e+00,1.09996094e-11,2.28458344e-05,2.28441834e-05,1.66193936e-09
5.75280000e-04,1.03550400e+00,1.10019990e-11,2.30174207e-05,2.30157713e-05,1.66042404e-09
5.76280000e-04,1.03730400e+00,1.10042821e-11,2.31895370e-05,2.31878892e-05,1.65885056e-09
5.77280000e-04,1.03910400e+00,1.10066374e-11,2.33621819e-05,2.33605357e-05,1.65721974e-09
5.78280000e-04,1.04090400e+00,1.10088864e-11,2.35353539e-05,2.35337094e-05,1.65553190e-09
5.79280000e-04,1.04270400e+00,1.10112082e-11,2.37090516e-05,2.37074088e-05,1.65378785e-09
5.80280000e-04,1.04450400e+00,1.10134240e-11,2.38832736e-05,2.38816326e-05,1.65198792e-09
5.81280000e-04,1.04630400e+00,1.10157129e-11,2.40580184e-05,2.40563792e-05,1.65013292e-09
5.82280000e-04,1.04810400e+00,1.10178964e-11,2.42332846e-05,2.42316474e-05,1.64822319e-09
5.83280000e-04,1.04990400e+00,1.10201532e-11,2.44090707e-05,2.44074355e-05,1.64625951e-09
5.84280000e-04,1.05170400e+00,1.10223050e-11,2.45853755e-05,2.45837422e-05,1.64424222e-09
5.85280000e-04,1.05350400e+00,1.10245305e-11,2.47621973e-05,2.47605662e-05,1.64217212e-09
5.86280000e-04,1.05530400e+00,1.10266513e-11,2.49395349e-05,2.49379059e-05,1.64004954e-09
5.87280000e-04,1.05710400e+00,1.10288462e-11,2.51173867e-05,2.51157599e-05,1.63787527e-09
5.88280000e-04,1.05890400e+00,1.10309368e-11,2.52957514e-05,2.52941268e-05,1.63564964e-09
5.89280000e-04,1.06070400e+00,1.10331018e-11,2.54746276e-05,2.54730052e-05,1.63337344e-09
5.90280000e-04,1.06250400e+00,1.10351628e-11,2.56540137e-05,2.56523937e-05,1.63104699e-09
5.91280000e-04,1.06430400e+00,1.10372986e-11,2.58339085e-05,2.58322909e-05,1.62867108e-09
5.92280000e-04,1.06610400e+00,1.10393306e-11,2.60143105e-05,2.60126953e-05,1.62624603e-09
5.93280000e-04,1.06790400e+00,1.10414379e-11,2.61952182e-05,2.61936055e-05,1.62377263e-09
5.94280000e-04,1.06970400e+00,1.10434417e-11,2.63766303e-05,2.63750201e-05,1.62125120e-09
5.95280000e-04,1.07150400e+00,1.10455210e-11,2.65585453e-05,2.65569377e-05,1.61868251e-09
5.96280000e-04,1.07330400e+00,1.10474972e-11,2.67409619e-05,2.67393569e-05,1.61606689e-09
5.97280000e-04,1.07510400e+00,1.10495492e-11,2.69238786e-05,2.69222763e-05,1.61340510e-09
5.98280000e-04,1.07690400e+00,1.10514984e-11,2.71072940e-05,2.71056944e-05,1.61069746e-09
5.99280000e-04,1.07870400e+00,1.10535237e-11,2.72912068e-05,2.72896099e-05,1.60794475e-09
6.00280000e-04,1.08050400e+00,1.10554466e-11,2.74756154e-05,2.74740213e-05,1.60514728e-09
6.01280000e-04,1.08230400e+00,1.10574458e-11,2.76605185e-05,2.76589272e-05,1.60230580e-09
6.02280000e-04,1.08410400e+00,1.10593428e-11,2.78459147e-05,2.78443263e-05,1.59942063e-09
6.03280000e-04,1.08590400e+00,1.10613166e-11,2.80318025e-05,2.80302171e-05,1.59649254e-09
6.04280000e-04,1.08770400e+00,1.10631884e-11,2.82181807e-05,2.82165982e-05,1.59352181e-09
6.05280000e-04,1.08950400e+00,1.10651371e-11,2.84050477e-05,2.84034682e-05,1.59050922e-09
6.06280000e-04,1.09130400e+00,1.10669843e-11,2.85924022e-05,2.85908258e-05,1.58745506e-09
6.07280000e-04,1.09310400e+00,1.10689087e-11,2.87802427e-05,2.87786694e-05,1.58436009e-09
6.08280000e-04,1.09490400e+00,1.10707317e-11,2.89685679e-05,2.89669977e-05,1.58122460e-09
6.09280000e-04,1.09670400e+00,1.10726322e-11,2.91573764e-05,2.91558094e-05,1.57804934e-09
6.10280000e-04,1.09850400e+00,1.10744316e-11,2.93466667e-05,2.93451029e-05,1.57483460e-09
6.11280000e-04,1.10030400e+00,1.10763088e-11,2.95364375e-05,2.95348770e-05,1.57158113e-09
6.12280000e-04,1.10210400e+00,1.10780851e-11,2.97266874e-05,2.97251301e-05,1.56828921e-09
6.13280000e-04,1.10390400e+00,1.10799395e-11,2.99174149e-05,2.99158610e-05,1.56495959e-09
6.14280000e-04,1.10570400e+00,1.10816932e-11,3.01086187e-05,3.01070682e-05,1.56159254e-09
6.15280000e-04,1.10750400e+00,1.10835252e-11,3.03002974e-05,3.02987503e-05,1.55818880e-09
6.16280000e-04,1.10930400e+00,1.10852569e-11,3.04924496e-05,3.04909059e-05,1.55474865e-09
6.17280000e-04,1.11110400e+00,1.10870671e-11,3.06850738e-05,3.06835336e-05,1.55127282e-09
6.18280000e-04,1.11290400e+00,1.10887771e-11,3.08781688e-05,3.08766321e-05,1.54776158e-09
6.19280000e-04,1.11470400e+00,1.10905659e-11,3.10717330e-05,3.10701999e-05,1.54421566e-09
6.20280000e-04,1.11650400e+00,1.10922548e-11,3.12657652e-05,3.12642357e-05,1.54063532e-09
6.21280000e-04,1.11830400e+00,1.10940227e-11,3.14602639e-05,3.14587380e-05,1.53702129e-09
6.22280000e-04,1.12010400e+00,1.10956909e-11,3.16552278e-05,3.16537055e-05,1.53337383e-09
6.23280000e-04,1.12190400e+00,1.10974383e-11,3.18506554e-05,3.18491368e-05,1.52969365e-09
6.24280000e-04,1.12370400e+00,1.10990862e-11,3.20465453e-05,3.20450304e-05,1.52598101e-09
6.25280000e-04,1.12550400e+00,1.11008136e-11,3.22428962e-05,3.22413851e-05,1.52223663e-09
6.26280000e-04,1.12730400e+00,1.11024417e-11,3.24397067e-05,3.24381993e-05,1.51846076e-09
6.27280000e-04,1.12910400e+00,1.11041494e-11,3.26369754e-05,3.26354718e-05,1.51465409e-09
6.28280000e-04,1.13090400e+00,1.11057582e-11,3.28347009e-05,3.28332012e-05,1.51081688e-09
6.29280000e-04,1.13270400e+00,1.11074467e-11,3.30328818e-05,3.30313860e-05,1.50694984e-09
6.30280000e-04,1.13450400e+00,1.11090364e-11,3.32315168e-05,3.32300248e-05,1.50305319e-09
6.31280000e-04,1.13630400e+00,1.11107062e-11,3.34306044e-05,3.34291164e-05,1.49912764e-09
6.32280000e-04,1.13810400e+00,1.11122773e-11,3.36301433e-05,3.36286593e-05,1.49517342e-09
6.33280000e-04,1.13990400e+00,1.11139286e-11,3.38301321e-05,3.38286521e-05,1.49119123e-09
6.34280000e-04,1.14170400e+00,1.11154815e-11,3.40305695e-05,3.40290934e-05,1.48718128e-09
6.35280000e-04,1.14350400e+00,1.11171148e-11,3.42314539e-05,3.42299819e-05,1.48314428e-09
6.36280000e-04,1.14530400e+00,1.11186499e-11,3.44327842e-05,3.44313162e-05,1.47908044e-09
6.37280000e-04,1.14710400e+00,1.11202656e-11,3.46345588e-05,3.46330949e-05,1.47499045e-09
6.38280000e-04,1.14890400e+00,1.11217832e-11,3.48367764e-05,3.48353166e-05,1.47087452e-09
6.39280000e-04,1.15070400e+00,1.11233816e-11,3.50394356e-05,3.50379800e-05,1.46673333e-09
6.40280000e-04,1.15250400e+00,1.11248820e-11,3.52425351e-05,3.52410837e-05,1.46256709e-09
6.41280000e-04,1.15430400e+00,1.11264635e-11,3.54460735e-05,3.54446263e-05,1.45837647e-09
6.42280000e-04,1.15610400e+00,1.11279472e-11,3.56500494e-05,3.56486064e-05,1.45416168e-09
6.43280000e-04,1.15790400e+00,1.11295121e-11,3.58544614e-05,3.58530226e-05,1.44992339e-09
6.44280000e-04,1.15970400e+00,1.11309794e-11,3.60593082e-05,3.60578737e-05,1.44566179e-09
6.45280000e-04,1.16150400e+00,1.11325280e-11,3.62645884e-05,3.62631581e-05,1.44137756e-09
6.46280000e-04,1.16330400e+00,1.11339792e-11,3.64703005e-05,3.64688746e-05,1.43707087e-09
6.47280000e-04,1.16510400e+00,1.11355119e-11,3.66764434e-05,3.66750218e-05,1.43274239e-09
6.48280000e-04,1.16690400e+00,1.11369474e-11,3.68830155e-05,3.68815982e-05,1.42839230e-09
6.49280000e-04,1.16870400e+00,1.11384645e-11,3.70900155e-05,3.70886026e-05,1.42402126e-09
6.50280000e-04,1.17050400e+00,1.11398845e-11,3.72974421e-05,3.72960336e-05,1.41962945e-09
6.51280000e-04,1.17230400e+00,1.11413863e-11,3.75052939e-05,3.75038898e-05,1.41521752e-09
6.52280000e-04,1.17410400e+00,1.11427912e-11,3.77135694e-05,3.77121698e-05,1.41078564e-09
6.53280000e-04,1.17590400e+00,1.11442780e-11,3.79222675e-05,3.79208723e-05,1.40633445e-09
6.54280000e-04,1.17770400e+00,1.11456680e-11,3.81313866e-05,3.81299959e-05,1.40186412e-09
6.55280000e-04,1.17950400e+00,1.11471401e-11,3.83409254e-05,3.83395392e-05,1.39737528e-09
6.56280000e-04,1.18130400e+00,1.11485156e-11,3.85508826e-05,3.85495009e-05,1.39286811e-09
6.57280000e-04,1.18310400e+00,1.11499733e-11,3.87612569e-05,3.87598797e-05,1.38834324e-09
6.58280000e-04,1.18490400e+00,1.11513346e-11,3.89720467e-05,3.89706741e-05,1.38380081e-09
6.59280000e-04,1.18670400e+00,1.11527782e-11,3.91832509e-05,3.91818828e-05,1.37924145e-09
6.60280000e-04,1.18850400e+00,1.11541254e-11,3.93948680e-05,3.93935045e-05,1.37466533e-09
6.61280000e-04,1.19030400e+00,1.11555551e-11,3.96068967e-05,3.96055378e-05,1.37007305e-09
6.62280000e-04,1.19210400e+00,1.11568887e-11,3.98193356e-05,3.98179813e-05,1.36546477e-09
6.63280000e-04,1.19390400e+00,1.11583049e-11,4.00321834e-05,4.00308337e-05,1.36084109e-09
6.64280000e-04,1.19570400e+00,1.11596250e-11,4.02454387e-05,4.02440936e-05,1.35620217e-09
6.65280000e-04,1.19750400e+00,1.11610278e-11,4.04591001e-05,4.04577597e-05,1.35154860e-09
6.66280000e-04,1.19930400e+00,1.11623347e-11,4.06731664e-05,4.06718307e-05,1.34688052e-09
6.67280000e-04,1.20110400e+00,1.11637245e-11,4.08876361e-05,4.08863051e-05,1.34219854e-09
6.68280000e-04,1.20290400e+00,1.11650185e-11,4.11025080e-05,4.11011816e-05,1.33750279e-09
6.69280000e-04,1.20470400e+00,1.11663954e-11,4.13177806e-05,4.13164589e-05,1.33279385e-09
6.70280000e-04,1.20650400e+00,1.11676767e-11,4.15334526e-05,4.15321357e-05,1.32807187e-09
6.71280000e-04,1.20830400e+00,1.11690411e-11,4.17495227e-05,4.17482106e-05,1.32333743e-09
6.72280000e-04,1.21010400e+00,1.11703100e-11,4.19659896e-05,4.19646822e-05,1.31859064e-09
6.73280000e-04,1.21190400e+00,1.11716620e-11,4.21828518e-05,4.21815492e-05,1.31383209e-09
6.74280000e-04,1.21370400e+00,1.11729186e-11,4.24001081e-05,4.23988102e-05,1.30906191e-09
6.75280000e-04,1.21550400e+00,1.11742586e-11,4.26177571e-05,4.26164640e-05,1.30428066e-09
6.76280000e-04,1.21730400e+00,1.11755032e-11,4.28357975e-05,4.28345091e-05,1.29948846e-09
6.77280000e-04,1.21910400e+00,1.11768313e-11,4.30542278e-05,4.30529443e-05,1.29468588e-09
6.78280000e-04,1.22090400e+00,1.11780641e-11,4.32730469e-05,4.32717682e-05,1.28987302e-09
6.79280000e-04,1.22270400e+00,1.11793806e-11,4.34922534e-05,4.34909795e-05,1.28505045e-09
6.80280000e-04,1.22450400e+00,1.11806019e-11,4.37118458e-05,4.37105768e-05,1.28021827e-09
6.81280000e-04,1.22630400e+00,1.11819068e-11,4.39318230e-05,4.39305588e-05,1.27537705e-09
6.82280000e-04,1.22810400e+00,1.11831168e-11,4.41521835e-05,4.41509242e-05,1.27052687e-09
6.83280000e-04,1.22990400e+00,1.11844105e-11,4.43729260e-05,4.43716716e-05,1.26566830e-09
6.84280000e-04,1.23170400e+00,1.11856094e-11,4.45940493e-05,4.45927997e-05,1.26080141e-09
6.85280000e-04,1.23350400e+00,1.11868921e-11,4.48155519e-05,4.48143071e-05,1.25592677e-09
6.86280000e-04,1.23530400e+00,1.11880800e-11,4.50374325e-05,4.50361926e-05,1.25104445e-09
6.87280000e-04,1.23710400e+00,1.11893518e-11,4.52596899e-05,4.52584549e-05,1.24615500e-09
6.88280000e-04,1.23890400e+00,1.11905290e-11,4.54823226e-05,4.54810925e-05,1.24125849e-09
6.89280000e-04,1.24070400e+00,1.11917902e-11,4.57053294e-05,4.57041042e-05,1.23635548e-09
6.90280000e-04,1.24250400e+00,1.11929568e-11,4.59287090e-05,4.59274887e-05,1.23144602e-09
6.91280000e-04,1.24430400e+00,1.11942076e-11,4.61524599e-05,4.61512446e-05,1.22653066e-09
6.92280000e-04,1.24610400e+00,1.11953639e-11,4.63765810e-05,4.63753706e-05,1.22160946e-09
6.93280000e-04,1.24790400e+00,1.11966044e-11,4.66010709e-05,4.65998654e-05,1.21668295e-09
6.94280000e-04,1.24970400e+00,1.11977505e-11,4.68259282e-05,4.68247277e-05,1.21175119e-09
6.95280000e-04,1.25150400e+00,1.11989809e-11,4.70511517e-05,4.70499561e-05,1.20681471e-09
6.96280000e-04,1.25330400e+00,1.12001170e-11,4.72767401e-05,4.72755494e-05,1.20187356e-09
6.97280000e-04,1.25510400e+00,1.12013376e-11,4.75026919e-05,4.75015062e-05,1.19692826e-09
6.98280000e-04,1.25690400e+00,1.12024638e-11,4.77290060e-05,4.77278253e-05,1.19197887e-09
6.99280000e-04,1.25870400e+00,1.12036746e-11,4.79556810e-05,4.79545052e-05,1.18702589e-09
7.00280000e-04,1.26050400e+00,1.12047912e-11,4.81827156e-05,4.81815448e-05,1.18206937e-09
7.01280000e-04,1.26230400e+00,1.12059925e-11,4.84101085e-05,4.84089426e-05,1.17710983e-09
7.02280000e-04,1.26410400e+00,1.12070996e-11,4.86378584e-05,4.86366974e-05,1.17214730e-09
7.03280000e-04,1.26590400e+00,1.12082914e-11,4.88659639e-05,4.88648080e-05,1.16718228e-09
7.04280000e-04,1.26770400e+00,1.12093893e-11,4.90944239e-05,4.90932729e-05,1.16221482e-09
7.05280000e-04,1.26950400e+00,1.12105718e-11,4.93232369e-05,4.93220909e-05,1.15724540e-09
7.06280000e-04,1.27130400e+00,1.12116605e-11,4.95524017e-05,4.95512607e-05,1.15227406e-09
7.07280000e-04,1.27310400e+00,1.12128340e-11,4.97819170e-05,4.97807809e-05,1.14730130e-09
7.08280000e-04,1.27490400e+00,1.12139136e-11,5.00117815e-05,5.00106504e-05,1.14232714e-09
7.09280000e-04,1.27670400e+00,1.12150782e-11,5.02419939e-05,5.02408678e-05,1.13735206e-09
7.10280000e-04,1.27850400e+00,1.12161490e-11,5.04725529e-05,5.04714317e-05,1.13237609e-09
7.11280000e-04,1.28030400e+00,1.12173048e-11,5.07034572e-05,5.07023410e-05,1.12739972e-09
7.12280000e-04,1.28210400e+00,1.12183669e-11,5.09347055e-05,5.09335943e-05,1.12242295e-09
7.13280000e-04,1.28390400e+00,1.12195140e-11,5.11662965e-05,5.11651903e-05,1.11744627e-09
7.14280000e-04,1.28570400e+00,1.12205675e-11,5.13982290e-05,5.13971278e-05,1.11246968e-09
7.15280000e-04,1.28750400e+00,1.12217062e-11,5.16305017e-05,5.16294054e-05,1.10749366e-09
7.16280000e-04,1.28930400e+00,1.12227513e-11,5.18631132e-05,5.18620219e-05,1.10251822e-09
7.17280000e-04,1.29110400e+00,1.12238816e-11,5.20960623e-05,5.20949760e-05,1.09754382e-09
7.18280000e-04,1.29290400e+00,1.12249184e-11,5.23293477e-05,5.23282664e-05,1.09257047e-09
7.19280000e-04,1.29470400e+00,1.12260404e-11,5.25629682e-05,5.25618918e-05,1.08759863e-09
7.20280000e-04,1.29650400e+00,1.12270691e-11,5.27969224e-05,5.27958510e-05,1.08262830e-09
7.21280000e-04,1.29830400e+00,1.12281831e-11,5.30312091e-05,5.30301426e-05,1.07765993e-09
7.22280000e-04,1.30010400e+00,1.12292037e-11,5.32658270e-05,5.32647655e-05,1.07269351e-09
7.23280000e-04,1.30190400e+00,1.12303097e-11,5.35007748e-05,5.34997183e-05,1.06772951e-09
7.24280000e-04,1.30370400e+00,1.12313225e-11,5.37360513e-05,5.37349998e-05,1.06276791e-09
7.25280000e-04,1.30550400e+00,1.12324207e-11,5.39716552e-05,5.39706086e-05,1.05780915e-09
7.26280000e-04,1.30730400e+00,1.12334257e-11,5.42075852e-05,5.42065436e-05,1.05285323e-09
7.27280000e-04,1.30910400e+00,1.12345162e-11,5.44438401e-05,5.44428034e-05,1.04790058e-09
7.28280000e-04,1.31090400e+00,1.12355135e-11,5.46804186e-05,5.46793869e-05,1.04295118e-09
7.29280000e-04,1.31270400e+00,1.12365964e-11,5.49173194e-05,5.49162926e-05,1.03800548e-09
7.30280000e-04,1.31450400e+00,1.12375862e-11,5.51545413e-05,5.51535194e-05,1.03306344e-09
7.31280000e-04,1.31630400e+00,1.12386617e-11,5.53920830e-05,5.53910661e-05,1.02812551e-09
7.32280000e-04,1.31810400e+00,1.12396441e-11,5.56299432e-05,5.56289313e-05,1.02319165e-09
7.33280000e-04,1.31990400e+00,1.12407122e-11,5.58681208e-05,5.58671138e-05,1.01826229e-09
7.34280000e-04,1.32170400e+00,1.12416873e-11,5.61066144e-05,5.61056123e-05,1.01333740e-09
7.35280000e-04,1.32350400e+00,1.12427482e-11,5.63454228e-05,5.63444257e-05,1.00841741e-09
7.36280000e-04,1.32530400e+00,1.12437161e-11,5.65845448e-05,5.65835525e-05,1.00350227e-09
7.37280000e-04,1.32710400e+00,1.12447699e-11,5.68239791e-05,5.68229917e-05,9.98592403e-10
7.38280000e-04,1.32890400e+00,1.12457307e-11,5.70637244e-05,5.70627419e-05,9.93687772e-10
7.39280000e-04,1.33070400e+00,1.12467775e-11,5.73037795e-05,5.73028020e-05,9.88788792e-10
7.40280000e-04,1.33250400e+00,1.12477314e-11,5.75441432e-05,5.75431705e-05,9.83895414e-10
7.41280000e-04,1.33430400e+00,1.12487712e-11,5.77848142e-05,5.77838465e-05,9.79008053e-10
7.42280000e-04,1.33610400e+00,1.12497183e-11,5.80257913e-05,5.80248284e-05,9.74126655e-10
7.43280000e-04,1.33790400e+00,1.12507513e-11,5.82670733e-05,5.82661153e-05,9.69251630e-10
7.44280000e-04,1.33970400e+00,1.12516916e-11,5.85086589e-05,5.85077057e-05,9.64382921e-10
7.45280000e-04,1.34150400e+00,1.12527179e-11,5.87505468e-05,5.87495985e-05,9.59520933e-10
7.46280000e-04,1.34330400e+00,1.12536515e-11,5.89927359e-05,5.89917925e-05,9.54665605e-10
7.47280000e-04,1.34510400e+00,1.12546713e-11,5.92352249e-05,5.92342864e-05,9.49817339e-10
7.48280000e-04,1.34690400e+00,1.12555984e-11,5.94780126e-05,5.94770789e-05,9.44976069e-10
7.49280000e-04,1.34870400e+00,1.12566116e-11,5.97210978e-05,5.97201689e-05,9.40142192e-10
7.50280000e-04,1.35050400e+00,1.12575322e-11,5.99644792e-05,5.99635552e-05,9.35315638e-10
7.51280000e-04,1.35230400e+00,1.12585390e-11,6.02081557e-05,6.02072364e-05,9.30496802e-10
7.52280000e-04,1.35410400e+00,1.12594533e-11,6.04521259e-05,6.04512115e-05,9.25685608e-10
7.53280000e-04,1.35590400e+00,1.12604538e-11,6.06963887e-05,6.06954791e-05,9.20882448e-10
7.54280000e-04,1.35770400e+00,1.12613617e-11,6.09409429e-05,6.09400380e-05,9.16087242e-10
7.55280000e-04,1.35950400e+00,1.12623560e-11,6.11857872e-05,6.11848871e-05,9.11300376e-10
7.56280000e-04,1.36130400e+00,1.12632578e-11,6.14309204e-05,6.14300252e-05,9.06521769e-10
7.57280000e-04,1.36310400e+00,1.12642459e-11,6.16763414e-05,6.16754509e-05,9.01751801e-10
7.58280000e-04,1.36490400e+00,1.12651417e-11,6.19220489e-05,6.19211632e-05,8.96990389e-10
7.59280000e-04,1.36670400e+00,1.12661237e-11,6.21680417e-05,6.21671607e-05,8.92237908e-10
7.60280000e-04,1.36850400e+00,1.12670134e-11,6.24143186e-05,6.24134424e-05,8.87494270e-10
7.61280000e-04,1.37030400e+00,1.12679896e-11,6.26608784e-05,6.26600069e-05,8.82759849e-10
